full_text,entities,username,screen_name,location,is_verified,quote_count,favorite_count,retweet_count,reply_count,created_at,tweet_id
"RT @1ASalman: Noor Muqaddam Case: Islamabad Police produced accused Zahir Jaffer on a stretcher in the court room. This case has become a challenge for the state and the judiciary.
#zahirjaffer https://t.co/foaSbCJl1F","{'hashtags': [{'text': 'zahirjaffer', 'indices': [167, 179]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1484184667293057031, 'id_str': '1484184667293057031', 'indices': [180, 203], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1484184667293057031/pu/img/Zz6EDYhkxuBwr8qu.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1484184667293057031/pu/img/Zz6EDYhkxuBwr8qu.jpg', 'url': 'https://t.co/foaSbCJl1F', 'display_url': 'pic.twitter.com/foaSbCJl1F', 'expanded_url': 'https://twitter.com/1ASalman/status/1484185040510619651/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [20, 11], 'duration_millis': 21632, 'variants': [{'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1484184667293057031/pu/pl/7jZKPJqqVxvGbiw6.m3u8?tag=12&container=fmp4'}, {'bitrate': 256000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1484184667293057031/pu/vid/490x270/HnEsiFjIkFQ7wf1P.mp4?tag=12'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1484184667293057031/pu/vid/640x352/Ss-9sZb8SLwT_ASq.mp4?tag=12'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 640, 'h': 352, 'resize': 'fit'}, 'medium': {'w': 640, 'h': 352, 'resize': 'fit'}, 'large': {'w': 640, 'h': 352, 'resize': 'fit'}}}]}",Sidrahsiddiqui9,Sidrahsiddiqui9,"Karachi, Pakistan",False,0,0,0,0,Thu Jan 20 16:10:39 +0000 2022,1484196684775276546
"RT @etribune: Medical authorities declare Zahir Jaffer physically, mentally fit to stand trial

For more: https://t.co/Mu4ur4QDp8

#etribune #news #zahirjaffer","{'hashtags': [{'text': 'etribune', 'indices': [117, 126]}, {'text': 'news', 'indices': [127, 132]}, {'text': 'zahirjaffer', 'indices': [133, 145]}], 'urls': [{'url': 'https://t.co/Mu4ur4QDp8', 'expanded_url': 'https://tribune.com.pk/story/2339631/1', 'display_url': 'tribune.com.pk/story/2339631/1', 'indices': [92, 115]}], 'user_mentions': [], 'symbols': []}",Waleed Khan,zwaleed8,Pakistan,False,0,0,0,0,Thu Jan 20 16:09:42 +0000 2022,1484196444915568640
"@HamzaAzhrSalam Oscar Winning Performance 
#zahirjaffer","{'hashtags': [{'text': 'zahirjaffer', 'indices': [43, 55]}], 'urls': [], 'user_mentions': [{'screen_name': 'HamzaAzhrSalam', 'name': 'Hamza Azhar Salam', 'id': 1145326635387883521, 'id_str': '1145326635387883521', 'indices': [0, 15]}], 'symbols': []}",Mehwish Fatima,MehwishFatima2,"Karachi, Pakistan",False,0,0,0,0,Thu Jan 20 16:07:11 +0000 2022,1484195811013677066
RT @moworks1986: It’s beginning of the end for #ZahirJaffer as #NoorMukadam case takes final shape before the trail. As the #rapist and the #murderer is declared fit for the trail. It’s time to #hangzahirjaffer the bastard for good. #JusticeForNoor @justicefornoor #NoorMukadam,"{'hashtags': [{'text': 'ZahirJaffer', 'indices': [30, 42]}, {'text': 'NoorMukadam', 'indices': [46, 58]}, {'text': 'rapist', 'indices': [107, 114]}, {'text': 'murderer', 'indices': [123, 132]}, {'text': 'hangzahirjaffer', 'indices': [177, 193]}, {'text': 'JusticeForNoor', 'indices': [216, 231]}, {'text': 'NoorMukadam', 'indices': [248, 260]}], 'urls': [], 'user_mentions': [{'screen_name': 'justicefornoor', 'name': 'Justice for Noor', 'id': 1390659164322553861, 'id_str': '1390659164322553861', 'indices': [232, 247]}], 'symbols': []}",GoneGirl,GoneGir24989614,,False,0,0,0,0,Thu Jan 20 16:04:44 +0000 2022,1484195196497805314
"@zainaconda @rubiaabrar Of course, no mercy for him anyway

There shouldn’t be a room for any infirmity in judicial proceedings, especially in the cases like #ZahirJaffer","{'hashtags': [{'text': 'ZahirJaffer', 'indices': [158, 170]}], 'urls': [], 'user_mentions': [{'screen_name': 'zainaconda', 'name': 'Zainab Qayoom~ZQ', 'id': 509176871, 'id_str': '509176871', 'indices': [0, 11]}, {'screen_name': 'rubiaabrar', 'name': 'Rabee’a Abrar ربیعہ', 'id': 820209037, 'id_str': '820209037', 'indices': [12, 23]}], 'symbols': []}",EmZe,stoicalepicure,Under the blue sky,False,0,0,0,0,Thu Jan 20 15:59:39 +0000 2022,1484193916660465671
RT @hisban_memon: #UsmanMirza and #ZahirJaffer will be Punished. Insha'ALLAH. Usman Mirza's case is being followed up by the state and Zahir too will not be allowed to escape. @ImranKhanPTI had said it he will ensure justice and we believe in him https://t.co/MaNM0riR9C,"{'hashtags': [{'text': 'UsmanMirza', 'indices': [0, 11]}, {'text': 'ZahirJaffer', 'indices': [16, 28]}], 'urls': [{'url': 'https://t.co/MaNM0riR9C', 'expanded_url': 'https://twitter.com/zainaconda/status/1484181542301753344', 'display_url': 'twitter.com/zainaconda/sta…', 'indices': [229, 252]}], 'user_mentions': [{'screen_name': 'ImranKhanPTI', 'name': 'Imran Khan', 'id': 122453931, 'id_str': '122453931', 'indices': [158, 171]}], 'symbols': []}",Ali ur Rehman,SwatRanizai,"دبي, الامارات العربية المتحدة",False,0,0,0,0,Thu Jan 20 15:53:34 +0000 2022,1484192385856729095
"RT @HamzaAzhrSalam: Zahir Jaffer brought to court in a stretcher in a new drama to show that he is mentally unstable. It seems elements of the police and medical board are fully cooperating with the Jaffer family. 

#JusticeForNoor #NoorMukadam #ZahirJaffer #Zahir #ZakirJaffer https://t.co/CXyavJlkZn","{'hashtags': [{'text': 'JusticeForNoor', 'indices': [196, 211]}, {'text': 'NoorMukadam', 'indices': [212, 224]}, {'text': 'ZahirJaffer', 'indices': [225, 237]}, {'text': 'Zahir', 'indices': [238, 244]}, {'text': 'ZakirJaffer', 'indices': [245, 257]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1484109064812564484, 'id_str': '1484109064812564484', 'indices': [258, 281], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1484109064812564484/pu/img/CT4veXEyJDzHgbQl.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1484109064812564484/pu/img/CT4veXEyJDzHgbQl.jpg', 'url': 'https://t.co/CXyavJlkZn', 'display_url': 'pic.twitter.com/CXyavJlkZn', 'expanded_url': 'https://twitter.com/HamzaAzhrSalam/status/1484109250804781058/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [20, 11], 'duration_millis': 21632, 'variants': [{'bitrate': 256000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1484109064812564484/pu/vid/490x270/3EGKDYbGYXPJ8mrw.mp4?tag=12'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1484109064812564484/pu/vid/640x352/rqPCjhy_ktxK9-7_.mp4?tag=12'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1484109064812564484/pu/pl/LsLYBxLUx9n882Ja.m3u8?tag=12&container=fmp4'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 640, 'h': 352, 'resize': 'fit'}, 'medium': {'w': 640, 'h': 352, 'resize': 'fit'}, 'large': {'w': 640, 'h': 352, 'resize': 'fit'}}}]}",Architect Jalal Sherazi,jalalsherazi,"Islamabad, Pakistan",False,0,0,0,0,Thu Jan 20 15:47:11 +0000 2022,1484190780164087808
"#zahirjaffer  fraud and still doing fraud 
Hang jaffers
#JusticeForNoor https://t.co/02lkZtG87P","{'hashtags': [{'text': 'zahirjaffer', 'indices': [0, 12]}, {'text': 'JusticeForNoor', 'indices': [56, 71]}], 'urls': [{'url': 'https://t.co/02lkZtG87P', 'expanded_url': 'https://twitter.com/TheCurrentPK/status/1484109271013150724', 'display_url': 'twitter.com/TheCurrentPK/s…', 'indices': [72, 95]}], 'user_mentions': [], 'symbols': []}",Noor Fatima,NoorFat72482892,"Punjab, Pakistan",False,0,0,2,0,Thu Jan 20 15:42:40 +0000 2022,1484189644388384768
"RT @etribune: Medical authorities declare Zahir Jaffer physically, mentally fit to stand trial

For more: https://t.co/Mu4ur4QDp8

#etribune #news #zahirjaffer","{'hashtags': [{'text': 'etribune', 'indices': [117, 126]}, {'text': 'news', 'indices': [127, 132]}, {'text': 'zahirjaffer', 'indices': [133, 145]}], 'urls': [{'url': 'https://t.co/Mu4ur4QDp8', 'expanded_url': 'https://tribune.com.pk/story/2339631/1', 'display_url': 'tribune.com.pk/story/2339631/1', 'indices': [92, 115]}], 'user_mentions': [], 'symbols': []}",Hayat Raja,hayatraja1980,,False,0,0,0,0,Thu Jan 20 15:37:23 +0000 2022,1484188314198544385
"Zahir Jaffers theatrics will continue due to enablers in the police &amp; jail service. All material evidence &amp; testimonies are at hand. May a swift trial culminate in the severest penalties for the multiplicity and brutality of crimes he committed, while in his senses. #zahirjaffer","{'hashtags': [{'text': 'zahirjaffer', 'indices': [275, 287]}], 'urls': [], 'user_mentions': [], 'symbols': []}",Hajra Ilahi,HajraIlahi,,False,0,0,0,0,Thu Jan 20 15:35:54 +0000 2022,1484187941270261770
RT @hisban_memon: #UsmanMirza and #ZahirJaffer will be Punished. Insha'ALLAH. Usman Mirza's case is being followed up by the state and Zahir too will not be allowed to escape. @ImranKhanPTI had said it he will ensure justice and we believe in him https://t.co/MaNM0riR9C,"{'hashtags': [{'text': 'UsmanMirza', 'indices': [0, 11]}, {'text': 'ZahirJaffer', 'indices': [16, 28]}], 'urls': [{'url': 'https://t.co/MaNM0riR9C', 'expanded_url': 'https://twitter.com/zainaconda/status/1484181542301753344', 'display_url': 'twitter.com/zainaconda/sta…', 'indices': [229, 252]}], 'user_mentions': [{'screen_name': 'ImranKhanPTI', 'name': 'Imran Khan', 'id': 122453931, 'id_str': '122453931', 'indices': [158, 171]}], 'symbols': []}",Fätima,Kan__Fatima,"London, England",False,0,0,0,0,Thu Jan 20 15:34:45 +0000 2022,1484187652144308237
"RT @HamzaAzhrSalam: Zahir Jaffer brought to court in a stretcher in a new drama to show that he is mentally unstable. It seems elements of the police and medical board are fully cooperating with the Jaffer family. 

#JusticeForNoor #NoorMukadam #ZahirJaffer #Zahir #ZakirJaffer https://t.co/CXyavJlkZn","{'hashtags': [{'text': 'JusticeForNoor', 'indices': [196, 211]}, {'text': 'NoorMukadam', 'indices': [212, 224]}, {'text': 'ZahirJaffer', 'indices': [225, 237]}, {'text': 'Zahir', 'indices': [238, 244]}, {'text': 'ZakirJaffer', 'indices': [245, 257]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1484109064812564484, 'id_str': '1484109064812564484', 'indices': [258, 281], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1484109064812564484/pu/img/CT4veXEyJDzHgbQl.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1484109064812564484/pu/img/CT4veXEyJDzHgbQl.jpg', 'url': 'https://t.co/CXyavJlkZn', 'display_url': 'pic.twitter.com/CXyavJlkZn', 'expanded_url': 'https://twitter.com/HamzaAzhrSalam/status/1484109250804781058/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [20, 11], 'duration_millis': 21632, 'variants': [{'bitrate': 256000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1484109064812564484/pu/vid/490x270/3EGKDYbGYXPJ8mrw.mp4?tag=12'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1484109064812564484/pu/vid/640x352/rqPCjhy_ktxK9-7_.mp4?tag=12'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1484109064812564484/pu/pl/LsLYBxLUx9n882Ja.m3u8?tag=12&container=fmp4'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 640, 'h': 352, 'resize': 'fit'}, 'medium': {'w': 640, 'h': 352, 'resize': 'fit'}, 'large': {'w': 640, 'h': 352, 'resize': 'fit'}}}]}",Waseem Ashraf,waseema77,Islamabad,False,0,0,0,0,Thu Jan 20 15:32:23 +0000 2022,1484187057148907522
#UsmanMirza and #ZahirJaffer will be Punished. Insha'ALLAH. Usman Mirza's case is being followed up by the state and Zahir too will not be allowed to escape. @ImranKhanPTI had said it he will ensure justice and we believe in him https://t.co/MaNM0riR9C,"{'hashtags': [{'text': 'UsmanMirza', 'indices': [0, 11]}, {'text': 'ZahirJaffer', 'indices': [16, 28]}], 'urls': [{'url': 'https://t.co/MaNM0riR9C', 'expanded_url': 'https://twitter.com/zainaconda/status/1484181542301753344', 'display_url': 'twitter.com/zainaconda/sta…', 'indices': [229, 252]}], 'user_mentions': [{'screen_name': 'ImranKhanPTI', 'name': 'Imran Khan', 'id': 122453931, 'id_str': '122453931', 'indices': [158, 171]}], 'symbols': []}",Hisban Memon,hisban_memon,,False,0,0,3,0,Thu Jan 20 15:31:18 +0000 2022,1484186784665784327
"RT @Green_Alchemist: Have you ""abused"" #ZahirJaffer on social media today? If not, do your civic duty and remind the Jaffer/Adamjees that we will not remain silent. 

Fuck Zahir Jaffer and the entire system of protecting the heirs of rich moguls, landlords, etc.

#JusticeForNoor 
#NoorMukadam https://t.co/ixZH3IVJ5G","{'hashtags': [{'text': 'ZahirJaffer', 'indices': [18, 30]}, {'text': 'JusticeForNoor', 'indices': [243, 258]}, {'text': 'NoorMukadam', 'indices': [260, 272]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1483073790192013314, 'id_str': '1483073790192013314', 'indices': [273, 296], 'media_url': 'http://pbs.twimg.com/media/FJTvwSgWUAIakaC.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FJTvwSgWUAIakaC.jpg', 'url': 'https://t.co/ixZH3IVJ5G', 'display_url': 'pic.twitter.com/ixZH3IVJ5G', 'expanded_url': 'https://twitter.com/Green_Alchemist/status/1483073798924640259/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 917, 'h': 656, 'resize': 'fit'}, 'large': {'w': 917, 'h': 656, 'resize': 'fit'}, 'small': {'w': 680, 'h': 486, 'resize': 'fit'}}}]}",Daily Meadows,DailyMeadows,,False,0,0,0,0,Thu Jan 20 15:26:50 +0000 2022,1484185657891115016
"Noor Muqaddam Case: Islamabad Police produced accused Zahir Jaffer on a stretcher in the court room. This case has become a challenge for the state and the judiciary.
#zahirjaffer https://t.co/foaSbCJl1F","{'hashtags': [{'text': 'zahirjaffer', 'indices': [167, 179]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1484184667293057031, 'id_str': '1484184667293057031', 'indices': [180, 203], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1484184667293057031/pu/img/Zz6EDYhkxuBwr8qu.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1484184667293057031/pu/img/Zz6EDYhkxuBwr8qu.jpg', 'url': 'https://t.co/foaSbCJl1F', 'display_url': 'pic.twitter.com/foaSbCJl1F', 'expanded_url': 'https://twitter.com/1ASalman/status/1484185040510619651/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [20, 11], 'duration_millis': 21632, 'variants': [{'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1484184667293057031/pu/pl/7jZKPJqqVxvGbiw6.m3u8?tag=12&container=fmp4'}, {'bitrate': 256000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1484184667293057031/pu/vid/490x270/HnEsiFjIkFQ7wf1P.mp4?tag=12'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1484184667293057031/pu/vid/640x352/Ss-9sZb8SLwT_ASq.mp4?tag=12'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 640, 'h': 352, 'resize': 'fit'}, 'medium': {'w': 640, 'h': 352, 'resize': 'fit'}, 'large': {'w': 640, 'h': 352, 'resize': 'fit'}}}]}",Muhammad Salman,1ASalman,,False,0,0,2,2,Thu Jan 20 15:24:23 +0000 2022,1484185040510619651
"RT @MFChaudhryy: If #zahirjaffer and #UsmanMirza get away with their crimes despite having all the evidences and forensics against them.
To apny justice system per inna lillah parh laini chahiye.","{'hashtags': [{'text': 'zahirjaffer', 'indices': [3, 15]}, {'text': 'UsmanMirza', 'indices': [20, 31]}], 'urls': [], 'user_mentions': [], 'symbols': []}",believe 🇩🇪🇵🇰,red_wing_red,here and there,False,0,0,0,0,Thu Jan 20 15:22:33 +0000 2022,1484184581712527360
"RT @NaylaAmir: No matter how many dramas u do, #noormukadam case main no Maafi
At a hearing on Thursday, Zahir Jaffer, prime suspect in the Noor Mukadam case, was brought to an Islamabad sessions court on a stretcher. 
#zahirjaffer https://t.co/kFKUsk6tbQ","{'hashtags': [{'text': 'noormukadam', 'indices': [32, 44]}, {'text': 'zahirjaffer', 'indices': [204, 216]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1484112224897880064, 'id_str': '1484112224897880064', 'indices': [217, 240], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1484112224897880064/pu/img/axdD6l-tgyEhM1OJ.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1484112224897880064/pu/img/axdD6l-tgyEhM1OJ.jpg', 'url': 'https://t.co/kFKUsk6tbQ', 'display_url': 'pic.twitter.com/kFKUsk6tbQ', 'expanded_url': 'https://twitter.com/NaylaAmir/status/1484112326341050369/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [4, 5], 'duration_millis': 14444, 'variants': [{'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1484112224897880064/pu/vid/720x900/Tj_TVTatA3FQeObf.mp4?tag=12'}, {'bitrate': 632000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1484112224897880064/pu/vid/320x400/_nY7Mgzpn2QWn3Mo.mp4?tag=12'}, {'bitrate': 950000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1484112224897880064/pu/vid/480x600/-SSfHY_Xsyl-z2oR.mp4?tag=12'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1484112224897880064/pu/pl/MYe4jHnK1ux3PpuY.m3u8?tag=12&container=fmp4'}]}, 'sizes': {'large': {'w': 720, 'h': 900, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 544, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 900, 'resize': 'fit'}}}]}",Ameer Ali,Ameerbhatti99,,False,0,0,0,0,Thu Jan 20 15:21:05 +0000 2022,1484184211527389190
"RT @Mujeebtalks: This Dramay Baaz ""Zahir Jaffer"" should be hanged.
Zahir Jaffer should be hanged.
Zahir Jaffer should be hanged.
Zahir Jaffer should be hanged.
Zahir Jaffer should be hanged.
Zahir Jaffer should be hanged.
Zahir Jaffer should be hanged.
#zahirjaffer #JusticeForNoor 
#noormukaddam https://t.co/n3iO55Tj8R","{'hashtags': [{'text': 'zahirjaffer', 'indices': [236, 248]}, {'text': 'JusticeForNoor', 'indices': [249, 264]}, {'text': 'noormukaddam', 'indices': [266, 279]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1484127330104754184, 'id_str': '1484127330104754184', 'indices': [280, 303], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1484127330104754184/pu/img/QcmqSaQyUCFimHp_.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1484127330104754184/pu/img/QcmqSaQyUCFimHp_.jpg', 'url': 'https://t.co/n3iO55Tj8R', 'display_url': 'pic.twitter.com/n3iO55Tj8R', 'expanded_url': 'https://twitter.com/Mujeebtalks/status/1484127393673531397/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 14419, 'variants': [{'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1484127330104754184/pu/pl/J8RKPwfGtdTc5MIE.m3u8?tag=12&container=fmp4'}, {'bitrate': 256000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1484127330104754184/pu/vid/480x270/J91pn8FFFIjOAKa_.mp4?tag=12'}]}, 'sizes': {'medium': {'w': 480, 'h': 270, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 480, 'h': 270, 'resize': 'fit'}, 'large': {'w': 480, 'h': 270, 'resize': 'fit'}}}]}",Ameer Ali,Ameerbhatti99,,False,0,0,0,0,Thu Jan 20 15:20:44 +0000 2022,1484184123379908611
"RT @BeGoods4: This Dramay Baaz ""Zahir Jaffer"" should be hanged.

👇🎬👇
https://t.co/ClRaWeeldr

#zahirjaffer #JusticeForNoor 
#noormukaddam","{'hashtags': [{'text': 'zahirjaffer', 'indices': [80, 92]}, {'text': 'JusticeForNoor', 'indices': [93, 108]}, {'text': 'noormukaddam', 'indices': [110, 123]}], 'urls': [{'url': 'https://t.co/ClRaWeeldr', 'expanded_url': 'https://youtu.be/oF2lKC5WQ5I', 'display_url': 'youtu.be/oF2lKC5WQ5I', 'indices': [55, 78]}], 'user_mentions': [], 'symbols': []}",GoneGirl,GoneGir24989614,,False,0,0,0,0,Thu Jan 20 15:19:28 +0000 2022,1484183804608532483
